cv_index,cv_position,rank,job_index,job_position,job_company,job_location,cosine_score
74,Business Development Executive,5,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.4448
74,Business Development Executive,6,378,Technical Recruiter,Square,"New York, NY 10018 ",0.4393
74,Business Development Executive,7,138,Process Development Scientist I,Prometheus Laboratories Inc.,"San Diego, CA 92121",0.4255
74,Business Development Executive,8,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.4244
74,Business Development Executive,9,57,Senior Firmware Engineer - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4239
74,Business Development Executive,10,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.419
75,Machine Learning (ML) Engineer,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5344
75,Machine Learning (ML) Engineer,2,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4974
75,Machine Learning (ML) Engineer,3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4931
75,Machine Learning (ML) Engineer,4,361,Data Engineer,Gallup,"Atlanta, GA",0.4913
75,Machine Learning (ML) Engineer,5,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4886
75,Machine Learning (ML) Engineer,6,228,Principal Engineer,Cotiviti,"Atlanta, GA",0.4879
75,Machine Learning (ML) Engineer,7,333,Research Data Scientist,Amazon.com,"Cambridge, MA",0.4857
75,Machine Learning (ML) Engineer,8,225,Data Analyst,WeWork Global Technology,"New York, NY",0.4783
75,Machine Learning (ML) Engineer,9,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4697
75,Machine Learning (ML) Engineer,10,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4682
76,Machine Learning (ML) Engineer,1,376,Data Scientist.,Lorven Technologies,"New York, NY",0.707
76,Machine Learning (ML) Engineer,2,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.699
76,Machine Learning (ML) Engineer,3,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.696
76,Machine Learning (ML) Engineer,4,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6701
76,Machine Learning (ML) Engineer,5,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.659
76,Machine Learning (ML) Engineer,6,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.659
76,Machine Learning (ML) Engineer,7,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.6497
76,Machine Learning (ML) Engineer,8,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6464
76,Machine Learning (ML) Engineer,9,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.6459
76,Machine Learning (ML) Engineer,10,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.6353
77,Data Science Engineer,1,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5075
77,Data Science Engineer,2,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.487
77,Data Science Engineer,3,391,Information Security Lead - New Ventures Technology,McKinsey & Company,"Chicago, IL",0.4736
77,Data Science Engineer,4,133,"Associate, Client Success",Conversion Logic,"New York, NY 10018",0.4692
77,Data Science Engineer,5,246,Sr. Media Planner (Los Angeles),BuzzFeed,"Los Angeles, CA 90036",0.4685
77,Data Science Engineer,6,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4628
77,Data Science Engineer,7,182,Marketing / User Experience Research Analyst,Axon,"Seattle, WA 98103",0.4593
77,Data Science Engineer,8,101,Senior Software Engineer (Search Relevance/Infra),쿠팡,"Mountain View, CA",0.458
77,Data Science Engineer,9,263,"Sr. Product Manager - Technical, Home Innovation",Amazon.com,"Seattle, WA",0.4534
77,Data Science Engineer,10,371,Sales Director - Federal,Zoomdata,"Washington, DC",0.4517
78,Management Trainee - Mechanical,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6743
78,Management Trainee - Mechanical,2,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.6627
78,Management Trainee - Mechanical,3,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.6533
78,Management Trainee - Mechanical,4,312,Data Scientist II,Elevate,"San Diego, CA",0.6527
78,Management Trainee - Mechanical,5,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.6516
78,Management Trainee - Mechanical,6,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.6407
78,Management Trainee - Mechanical,7,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.6349
78,Management Trainee - Mechanical,8,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.6214
78,Management Trainee - Mechanical,9,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.6183
78,Management Trainee - Mechanical,10,111,Business Analytics Analyst,Delve,"Boulder, CO",0.6181
79,Asst. Manager/ Manger (Administrative),1,312,Data Scientist II,Elevate,"San Diego, CA",0.7182
79,Asst. Manager/ Manger (Administrative),2,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.7089
79,Asst. Manager/ Manger (Administrative),3,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6644
79,Asst. Manager/ Manger (Administrative),4,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.6629
79,Asst. Manager/ Manger (Administrative),5,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.6617
79,Asst. Manager/ Manger (Administrative),6,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.6592
79,Asst. Manager/ Manger (Administrative),7,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.6506
79,Asst. Manager/ Manger (Administrative),8,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.648
79,Asst. Manager/ Manger (Administrative),9,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.6457
79,Asst. Manager/ Manger (Administrative),10,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.6454
80,Asst. Manager/ Manger (Administrative),1,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5662
80,Asst. Manager/ Manger (Administrative),2,237,Research Analyst Intern - Blockchain,Fresh Digital Group,"New York, NY 10038 ",0.5205
80,Asst. Manager/ Manger (Administrative),3,63,Analyst - CoinList Capital,Coinlist,"New York, NY",0.5154
80,Asst. Manager/ Manger (Administrative),4,397,Research Analyst,D.A. Davidson & Co.,"Seattle, WA 98104",0.5046
80,Asst. Manager/ Manger (Administrative),5,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5009
80,Asst. Manager/ Manger (Administrative),6,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4755
80,Asst. Manager/ Manger (Administrative),7,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4736
80,Asst. Manager/ Manger (Administrative),8,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.4724
80,Asst. Manager/ Manger (Administrative),9,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.4668
80,Asst. Manager/ Manger (Administrative),10,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4578
81,Data Science Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5553
81,Data Science Engineer,2,51,IoT Intern (Computer Science/Electrical Engineering),Delos,"New York, NY 10014 ",0.5421
81,Data Science Engineer,3,237,Research Analyst Intern - Blockchain,Fresh Digital Group,"New York, NY 10038 ",0.5268
81,Data Science Engineer,4,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.5247
81,Data Science Engineer,5,387,Undergraduate Internship/Co-op Program - Data Scientist,Central Intelligence Agency,"Washington, DC",0.5224
81,Data Science Engineer,6,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5152
81,Data Science Engineer,7,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5129
81,Data Science Engineer,8,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5111
81,Data Science Engineer,9,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5045
81,Data Science Engineer,10,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.4966
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",1,131,Entry-Level Technical Writer/Proposal Coordinator: Public Sector,Civis Analytics,"Washington, DC",0.4979
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",2,245,"Research Analyst, Proposals",Sotheby’s,"New York, NY",0.496
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",3,55,Senior Design Researcher,Microsoft,"Redmond, WA 98052",0.4927
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",4,361,Data Engineer,Gallup,"Atlanta, GA",0.4826
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",5,225,Data Analyst,WeWork Global Technology,"New York, NY",0.4731
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",6,84,Senior Process Architect (Pharmaceutical Industry),Burns & McDonnell,"Chicago, IL 60664",0.4577
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",7,261,Senior Operations Research Analyst,Wayfair,"Boston, MA 02116",0.4569
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",8,290,Associate Architect,Microsoft,"Seattle, WA 98188",0.4568
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",9,125,Senior Front-End Engineer,Usermind,"Seattle, WA",0.4514
82,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",10,398,"R&D Engineer, Sr II",Synopsys,"Mountain View, CA 94043",0.447
83,Data Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.671
83,Data Engineer,2,312,Data Scientist II,Elevate,"San Diego, CA",0.6608
83,Data Engineer,3,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6367
83,Data Engineer,4,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.623
83,Data Engineer,5,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.6218
83,Data Engineer,6,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.6145
83,Data Engineer,7,33,Lead Data Analyst,Glu Mobile,"San Francisco, CA",0.6106
83,Data Engineer,8,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.6101
83,Data Engineer,9,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.6099
83,Data Engineer,10,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.6055
84,Intern (Generative AI Engineering - 2D/3D Image Generation),1,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4898
84,Intern (Generative AI Engineering - 2D/3D Image Generation),2,30,Principal Machine Learning Data Scientist - Cloud Platform,Capital One,"New York, NY 10261 ",0.4694
84,Intern (Generative AI Engineering - 2D/3D Image Generation),3,363,Machine Learning Engineer - Center of Excellence - Associate,JP Morgan Chase,"New York, NY 10001 ",0.4484
84,Intern (Generative AI Engineering - 2D/3D Image Generation),4,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.4318
84,Intern (Generative AI Engineering - 2D/3D Image Generation),5,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4302
84,Intern (Generative AI Engineering - 2D/3D Image Generation),6,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.4248
84,Intern (Generative AI Engineering - 2D/3D Image Generation),7,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4227
84,Intern (Generative AI Engineering - 2D/3D Image Generation),8,312,Data Scientist II,Elevate,"San Diego, CA",0.4224
84,Intern (Generative AI Engineering - 2D/3D Image Generation),9,133,"Associate, Client Success",Conversion Logic,"New York, NY 10018",0.42
84,Intern (Generative AI Engineering - 2D/3D Image Generation),10,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4151
85,Data Science Engineer,1,57,Senior Firmware Engineer - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.5024
85,Data Science Engineer,2,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4652
85,Data Science Engineer,3,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.4429
85,Data Science Engineer,4,169,Project Engineer II - Electronic Systems Integration & Test (659059) - Security clearance required,Ball Aerospace,"Boulder, CO",0.4402
85,Data Science Engineer,5,384,Sr. FPGA Verification Engineer,Blackstone Technology Group,"Boulder, CO",0.4196
85,Data Science Engineer,6,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.4157
85,Data Science Engineer,7,267,IT Cloud Engineer (Active Top Secret),Jacobs,"Washington, DC",0.4142
85,Data Science Engineer,8,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4137
85,Data Science Engineer,9,332,QA Engineer,Schireson,"Boston, MA",0.4094
85,Data Science Engineer,10,178,Engineering Technician I,USC,"Los Angeles, CA",0.409
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,1,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.517
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,2,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.514
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,3,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5097
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,4,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.4737
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,5,200,Senior Research Analyst - Competitive Intelligence,Mintel,"Chicago, IL",0.4674
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,6,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4584
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,7,182,Marketing / User Experience Research Analyst,Axon,"Seattle, WA 98103",0.4453
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,8,268,Senior Business Recruiter,Square,"San Francisco, CA 94103",0.4392
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,9,246,Sr. Media Planner (Los Angeles),BuzzFeed,"Los Angeles, CA 90036",0.4371
86,Head of Internal Control & Compliance (ICC) - SEVP/DMD,10,242,Manager - Cognitive Data Scientist Natural Language Processing,KPMG,"Atlanta, GA 30338",0.4335
87,DevOps Engineer,1,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6855
87,DevOps Engineer,2,250,Senior Software Engineer,BlackLocus,"Austin, TX 78701",0.6256
87,DevOps Engineer,3,376,Data Scientist.,Lorven Technologies,"New York, NY",0.623
87,DevOps Engineer,4,88,Sales Engineer,Anaconda,"Austin, TX",0.6171
87,DevOps Engineer,5,229,"Director, Data Science",84.51°,"Chicago, IL",0.6076
87,DevOps Engineer,6,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.601
87,DevOps Engineer,7,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5995
87,DevOps Engineer,8,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5945
87,DevOps Engineer,9,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.5914
87,DevOps Engineer,10,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.5887
88,Executive - VAT,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6431
88,Executive - VAT,2,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.6296
88,Executive - VAT,3,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6225
88,Executive - VAT,4,376,Data Scientist.,Lorven Technologies,"New York, NY",0.6125
88,Executive - VAT,5,362,Data Scientist I,Carney,"Washington, DC",0.609
88,Executive - VAT,6,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.6084
88,Executive - VAT,7,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.601
88,Executive - VAT,8,392,Sr. Principal Data Scientist - Advanced Research & Analytics,UnitedHealth Group,"Chicago, IL 60290",0.5858
88,Executive - VAT,9,196,Sr. Data Scientist REMOTE,Harnham,"San Francisco, CA",0.5856
88,Executive - VAT,10,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.5807
89,DevOps Engineer,1,307,Web Development Engineer,Amazon.com,"Seattle, WA",0.7059
89,DevOps Engineer,2,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.6006
89,DevOps Engineer,3,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.594
89,DevOps Engineer,4,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5887
89,DevOps Engineer,5,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.57
89,DevOps Engineer,6,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5439
89,DevOps Engineer,7,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.5436
89,DevOps Engineer,8,266,Backend Data Engineer,Tier1 IT,"New York, NY",0.543
89,DevOps Engineer,9,254,Senior Developer,J.E. Ranta Associates,"Boston, MA 02110",0.541
89,DevOps Engineer,10,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5398
90,DevOps Engineer,1,361,Data Engineer,Gallup,"Atlanta, GA",0.4814
90,DevOps Engineer,2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4707
90,DevOps Engineer,3,332,QA Engineer,Schireson,"Boston, MA",0.4697
90,DevOps Engineer,4,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.4627
90,DevOps Engineer,5,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4552
90,DevOps Engineer,6,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4547
90,DevOps Engineer,7,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.4543
90,DevOps Engineer,8,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4537
90,DevOps Engineer,9,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.4482
90,DevOps Engineer,10,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4482
91,Data Science Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6427
91,Data Science Engineer,2,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6176
91,Data Science Engineer,3,312,Data Scientist II,Elevate,"San Diego, CA",0.6078
91,Data Science Engineer,4,111,Business Analytics Analyst,Delve,"Boulder, CO",0.5953
91,Data Science Engineer,5,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5927
91,Data Science Engineer,6,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.5922
91,Data Science Engineer,7,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.5805
91,Data Science Engineer,8,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.5756
91,Data Science Engineer,9,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.5723
91,Data Science Engineer,10,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.5719
92,Data Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.7039
92,Data Engineer,2,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6914
92,Data Engineer,3,361,Data Engineer,Gallup,"Atlanta, GA",0.6614
92,Data Engineer,4,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6444
92,Data Engineer,5,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6335
92,Data Engineer,6,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.6276
92,Data Engineer,7,376,Data Scientist.,Lorven Technologies,"New York, NY",0.6226
92,Data Engineer,8,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.6169
92,Data Engineer,9,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.604
92,Data Engineer,10,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.6013
93,"Full Stack Developer (Python,React js)",1,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5958
93,"Full Stack Developer (Python,React js)",2,229,"Director, Data Science",84.51°,"Chicago, IL",0.5925
93,"Full Stack Developer (Python,React js)",3,250,Senior Software Engineer,BlackLocus,"Austin, TX 78701",0.5657
93,"Full Stack Developer (Python,React js)",4,333,Research Data Scientist,Amazon.com,"Cambridge, MA",0.5597
93,"Full Stack Developer (Python,React js)",5,88,Sales Engineer,Anaconda,"Austin, TX",0.5588
93,"Full Stack Developer (Python,React js)",6,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5516
93,"Full Stack Developer (Python,React js)",7,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5455
93,"Full Stack Developer (Python,React js)",8,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5453
93,"Full Stack Developer (Python,React js)",9,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.5399
93,"Full Stack Developer (Python,React js)",10,343,"Senior Applied Scientist, Machine Learning",Adobe,"San Francisco, CA",0.5369
94,"Full Stack Developer (Python,React js)",1,266,Backend Data Engineer,Tier1 IT,"New York, NY",0.6037
94,"Full Stack Developer (Python,React js)",2,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5923
94,"Full Stack Developer (Python,React js)",3,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.5817
94,"Full Stack Developer (Python,React js)",4,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.5773
94,"Full Stack Developer (Python,React js)",5,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5764
94,"Full Stack Developer (Python,React js)",6,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.5719
94,"Full Stack Developer (Python,React js)",7,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5701
94,"Full Stack Developer (Python,React js)",8,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5678
94,"Full Stack Developer (Python,React js)",9,287,Software Development Manager,Lab126,"Seattle, WA",0.5645
94,"Full Stack Developer (Python,React js)",10,250,Senior Software Engineer,BlackLocus,"Austin, TX 78701",0.5607
95,Intern (Generative AI Engineering - 2D/3D Image Generation),1,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.5383
95,Intern (Generative AI Engineering - 2D/3D Image Generation),2,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4845
95,Intern (Generative AI Engineering - 2D/3D Image Generation),3,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.4585
95,Intern (Generative AI Engineering - 2D/3D Image Generation),4,93,Environmental Scientist,Eagle SNG,"Parsippany, NJ",0.4551
95,Intern (Generative AI Engineering - 2D/3D Image Generation),5,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4514
95,Intern (Generative AI Engineering - 2D/3D Image Generation),6,261,Senior Operations Research Analyst,Wayfair,"Boston, MA 02116",0.4428
95,Intern (Generative AI Engineering - 2D/3D Image Generation),7,338,Operations Research Analyst (Mid Level),Engility,"San Diego, CA 92108",0.4362
95,Intern (Generative AI Engineering - 2D/3D Image Generation),8,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.4353
95,Intern (Generative AI Engineering - 2D/3D Image Generation),9,372,Staff Electrical Engineer,Burns & McDonnell,"Chicago, IL 60664",0.4315
95,Intern (Generative AI Engineering - 2D/3D Image Generation),10,361,Data Engineer,Gallup,"Atlanta, GA",0.4296
96,Project Coordinator (Civil),1,253,Sr. Data Scientist,HighPoint,"Washington, DC",0.5886
96,Project Coordinator (Civil),2,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.5582
96,Project Coordinator (Civil),3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5518
96,Project Coordinator (Civil),4,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.5503
96,Project Coordinator (Civil),5,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.548
96,Project Coordinator (Civil),6,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.5475
96,Project Coordinator (Civil),7,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5472
96,Project Coordinator (Civil),8,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.5458
96,Project Coordinator (Civil),9,397,Research Analyst,D.A. Davidson & Co.,"Seattle, WA 98104",0.5433
96,Project Coordinator (Civil),10,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5407
97,Network Support Engineer,1,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6843
97,Network Support Engineer,2,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6297
97,Network Support Engineer,3,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.6067
97,Network Support Engineer,4,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.6023
97,Network Support Engineer,5,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.6004
97,Network Support Engineer,6,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.5915
97,Network Support Engineer,7,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.59
97,Network Support Engineer,8,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5839
97,Network Support Engineer,9,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.5784
97,Network Support Engineer,10,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5771
98,Executive/ Sr. Executive -IT,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5187
98,Executive/ Sr. Executive -IT,2,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.4817
98,Executive/ Sr. Executive -IT,3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4639
98,Executive/ Sr. Executive -IT,4,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4582
98,Executive/ Sr. Executive -IT,5,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4556
98,Executive/ Sr. Executive -IT,6,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4537
98,Executive/ Sr. Executive -IT,7,154,Automation Engineer,Zymergen,"Emeryville, CA 94608",0.4468
